Hugtök: is,Val: is,Orðaflokkur: is,Kyn,Tala: is,Skilgreining: is,Skýring: is,Dæmi: is,Samheiti: is,Heimild: is,Sérsvið: is,Vísun/sjá einnig: is,Hugtak: en,Val: en,Skilgreining: en,Skýring: en,Dæmi: en,Samheiti: en,Heimild: en,Sérsvið: en,Vísun/sjá einnig: en,id
"sem snertir að utan, sem snertir utan frá",0,,,,,,,,,,,externally tangent,0,,,,,,,,4575
sennileikaaðferð,0,na,kvk,Eintala,,,,,,,,method of maximum likelihood,0,,,,,,,,4576
"sennileikahlutfall, líknahlutfall",0,na,hk,Eintala,,,,,,,,likelihood ratio,0,,,,,,,,4577
sennileikamat,0,na,hk,Eintala,,,,,,,,maximum likelihood estimate,0,,,,,,,,4578
sennileikamat,0,na,hk,Eintala,,,,,,,,maximum likelihood estimation,0,,,,,,,,4579
sennileikametill,0,na,kk,Eintala,,,,,,,,maximum likelihood estimator,0,,,,,,,,4580
"sennileiki, líkur",0,na,,,,,,,,,probability,likelihood,0,,,,,,,,4581
"setafall Riemanns, zetafall Riemanns, \(\zeta\)-fall Riemanns",0,na,hk,Eintala,,,,,,,,"Riemann's zeta function, Riemann zeta function",0,,,,,,,,4604
"setafall, zetafall, \(\zeta\)-fall",0,na,hk,Eintala,,,,,,,,zeta function,0,,,,,,,,4605
setja,0,sag,,,,,,,,,,set,0,,,,,,,,4606
setja inn,0,sag,,,,,,,,,replace,substitute,0,,,,,,,,4609
"setja í staðinn, setja inn",0,sag,,,,,,,,,substitute,replace,0,,,,,,,,4607
setja í sviga,0,sag,,,,,,,,,,parenthesize,0,,,,,,,,4608
setja jafnt,0,sag,,,,,,,,,,equate,0,,,,,,,,4610
setja út horn,0,sag,,,,,,,,,,mark off angles,0,,,,,,,,4611
setja út strik,0,sag,,,,,,,,,,mark off segments,0,,,,,,,,4612
setning,0,na,kvk,Eintala,,,,,,,theorem,proposition,0,,,,,,,,4613
setning,0,na,kvk,Eintala,,,,,,,"proposition, provable formula",theorem,0,,,,,,,,4614
setningin um fjóra hvirfilpunkta,0,na,kvk,Eintala,,,,,,,vertex,four-vertex theorem,0,,,,,,,,4622
setningin um níupunktahringinn,0,na,kvk,Eintala,,,,,,,,"Feuerbach's theorem, nine-point circle theorem",0,,,,,,,,4623
setningin um ytra horn,0,na,kvk,Eintala,<ref idTerm=4621>Setning</ref> í <ref idTerm=1030>Evklíðskri rúmfræði</ref> sem segir að <ref idTerm=6295>ytra horn</ref> <ref idTerm=6438>þríhyrnings</ref> sé jafn <ref idTerm=2223>stórt</ref> og <ref idTerm=2225>summa</ref> <ref idTerm=1205>fjarlægari innri horna</ref>.,Látum \(ABC\) vera þríhyrning þar sem \(\angle BAC\) er \(35^\circ\) og \(\angle ACB\) er \(30^\circ\). Bæði <ref idTerm=1677>grannhorn</ref> \(\angle CBA\) eru þá \(35^\circ + 30^\circ = 65^\circ\) samkvæmt setningunni um ytra horn.,,,,,,exterior angle theorem,0,,,,,,,,4624
setning um einhalla samleitni,0,na,kvk,Eintala,,,,,,,,monotone convergence theorem,0,,,,,,,,4615
setning um fólgin föll,0,na,kvk,Eintala,,,,,,,,implicit function theorem,0,,,,,,,,4616
setning um lokað varprit,0,na,kvk,Eintala,,,,,,,,closed graph theorem,0,,,,,,,,4617
setning um opna vörpun,0,na,kvk,Eintala,,,,,,,,open mapping theorem,0,,,,,,,,4618
setning um ótvíræða þáttun,0,na,kvk,Eintala,,,,,,,,unique factorization theorem,0,,,,,,,,4619
setning um staðbundið markgildi,0,na,kvk,Eintala,,,,,,,,local limit theorem,0,,,,,,,,4620
"setning, meginsetning, höfuðsetning",0,na,kvk,Eintala,,,,,,,"addition theorem, altitude theorem, approximation theorem, Baire category theorem, Banach's fixed point theorem, Bayes's theorem, binomial theorem, category theorem of Baire, Cauchy's theorem, central limit theorem, Chinese remainder theorem, closed graph theorem, comparability theorem, completeness theorem, congruence theorem, dual theorem, duality theorem, exchange theorem, existence theorem, Fermat's last theorem, Fermat's little theorem, Feuerbach's theorem, fixed point theorem, four squares theorem, four-colour theorem, four-vertex theorem, fundamental theorem of algebra, fundamental theorem of arithmetic, fundamental theorem of calculus, gap theorem, Gödel's completeness theorem, Gödel's incompleteness theorem, great Picard theorem, identity theorem, implicit function theorem, index theorem, integral theorem, intermediate value theorem, inverse mapping theorem, inverse probability theorem, isomorphism theorem, isomorphy theorem, law, limit theorem, little Fermat theorem, little Picard theorem, local limit theorem, major theorem of Desargues, marriage theorem, matching theorem, mean value theorem, metatheorem, metrization theorem, minimax theorem, minor theorem of Desargues, monodromy theorem, monotone convergence theorem, multinomial theorem, multiplication theorem, nine-point circle theorem, object theorem, open mapping theorem, Pappus's theorem, Poisson's limit theorem, preparation theorem, prime number theorem, principal axes theorem, principal ideal theorem, Pythagoras's theorem, Pythagorean theorem, remainder theorem, residue theorem, Riemann mapping theorem, Riemann's rearrangement theorem, Riesz representation theorem, spectral theorem, Steinitz exchange theorem, structure theorem, Tauberian theorem, two squares theorem, undecidability theorem, uniformization theorem, unique existence theorem, unique factorization theorem, uniqueness theorem, well-ordering theorem",theorem,0,,,,,,,,4621
sexflötungur,0,na,kk,Eintala,<ref idTerm=3133>Margflötungur</ref> með sex <ref idTerm=1325>hliðar</ref>.,,,,,,,hexahedron,0,,,,,,,,4625
sexhyrndur,0,ls,kk,Eintala,,,,,,,,hexagonal,0,,,,,,,,4626
"sexhyrningstala, sexhyrnd tala",0,na,kvk,Eintala,,,,,,,figurate number,hexagonal number,0,,,,,,,,4627
sexhyrningur,0,na,kk,Eintala,<ref idTerm=3161>Marghyrningur</ref> með sex <ref idTerm=2048>hliðar</ref>.,,,,,,,hexagon,0,,,,,,,,4628
sexstrendingur,0,na,kk,Eintala,,,,,,,,hexagonal prism,0,,,,,,,,4629
sextándakerfi,0,na,hk,Eintala,"<ref idTerm=6668>Talnaritunarkerfi</ref> með grunntölu 16. Oft notað <ref idTerm=5538>tölustafina</ref> 0-9 og síðan \(A,B,C,D,E\) og \(F\) fyrir tölurnar \(10,11,12,13,14\) og 15.",,,,,,,"hexadecimal numeration system, sexadecimal numeration system",0,,,,,,,,4630
sextugakerfi,0,na,hk,Eintala,,,,,,,,sexagesimal numeration system,0,,,,,,,,4631
sexund,0,na,kvk,Eintala,,,,,,,,sextuple,0,,,,,,,,4632
sérfræðingur í algebru,0,na,kk,Eintala,,,,,,,,"algebraist, algebrist",0,,,,,,,,4582
sérfræðingur í stærðfræðigreiningu,0,na,kk,Eintala,,,,,,,,analyst,0,,,,,,,,4583
sérlausn,0,na,kvk,Eintala,,,,,,,,singular solution,0,,,,,,,,4584
"sérlausn, sérstök lausn",0,na,kvk,Eintala,,,,,,,particular solution,"particular integral, partial integral",0,,,,,,,,4585
"sérlausn, sérstök lausn",0,na,kvk,Eintala,,,,,,,particular integral,"particular solution, partial solution",0,,,,,,,,4586
"sérstaða, sérstæða",0,na,kvk,Eintala,,,,,,,,singularity,0,,,,,,,,4587
sérstakt gildi,0,ls,hk,Eintala,,,,,,,,"particular value, special value, specific value",0,,,,,,,,4596
sérstæður,0,ls,kk,Eintala,,,,,,,,singular,0,,,,,,,,4592
sérstæður ferill,0,na,kk,Eintala,,,,,,,,singular curve,0,,,,,,,,4593
"sérstæður línulegur virki, óandhverfanlegur línulegur virki",0,na,kk,Eintala,,,,,,,,singular linear operator,0,,,,,,,,4594
sérstæð hjásvipfræði,0,na,kvk,Eintala,,,,,,,,singular cohomology,0,,,,,,,,4588
sérstæð keðja,0,na,kvk,Eintala,,,,,,,,singular chain,0,,,,,,,,4589
sérstæð rás,0,na,kvk,Eintala,,,,,,,,singular cycle,0,,,,,,,,4590
sérstæð svipfræði,0,na,kvk,Eintala,,,,,,,,singular homology,0,,,,,,,,4591
"sérstætt fylki, óandhverfanlegt fylki, óumhverfanlegt fylki, óreglulegt fylki",0,na,hk,Eintala,,,,,,,,"non-invertible matrix, singular matrix",0,,,,,,,,4595
sérstöðuleg,0,na,hk,Eintala,,,,,,,,singular locus,0,,,,,,,,4597
sérstöðupunktur,0,na,kk,Eintala,,,,,,,isolated singular point,"singular point, singularity",0,,,,,,,,4598
sérstök línuleg grúpa,0,na,kvk,Eintala,,,,,,,unimodular group,special linear group,0,,,,,,,,4599
sértak,0,na,hk,Eintala,,,,,,,,abstraction,0,,,,,,,,4601
sértekinn,0,ls,kk,Eintala,,,,,,,,abstract,0,,,,,,,,4602
"sértekning, hlutfirring",0,na,kvk,Eintala,,,,,,,,abstraction,0,,,,,,,,4603
"sértækur, óhlutbundinn, hlutfirrtur",0,ls,kk,Eintala,,,,,,,,abstract,0,,,,,,,,4600
sigð,0,na,kvk,Eintala,,,,,,,biangle,lune,0,,,,,,,,4636
sigð Hippókratesar,0,na,kvk,Eintala,,,,,,,,"crescent of Hippocrates, Hippocrates's lune, lunula Hippocratis, lunula of Hippocrates",0,,,,,,,,4637
"sigð, hringbogasigð",0,na,kvk,Eintala,,,,,,,,circular lune,0,,,,,,,,4638
sigma-algebra,0,na,kvk,Eintala,,,,,,,,sigma-algebra,0,,,,,,,,4644
Simpson-regla,0,na,kvk,Eintala,,,,,,,,"parabolic method, parabolic rule, Simpson's rule",0,,,,,,,,4646
sía,0,na,kvk,Eintala,,,,,,,,filter,0,,,,,,,,4633
síaður,0,ls,kk,Eintala,,,,,,,,filtered,0,,,,,,,,4634
síðasta setning Fermats,0,na,kvk,Eintala,,,,,,,,Fermat's last theorem,0,,,,,,,,4635
sígild aflfræði,0,na,kvk,Eintala,,,,,,,,classical mechanics,0,,,,,,,,4639
sígild grúpa,0,na,kvk,Eintala,,,,,,,,classical group,0,,,,,,,,4640
"sígild mengjafræði, mengjafræði Cantors",0,na,kvk,Eintala,,,,,,,naive set theory,"Cantorian set theory, classical set theory",0,,,,,,,,4641
sígild rökfræði,0,na,kvk,Eintala,,,,,,,,classical logic,0,,,,,,,,4642
sígild yrðingarökfræði,0,na,kvk,Eintala,,,,,,,,classical propositional logic,0,,,,,,,,4643
síkveða,0,na,kvk,Eintala,,,,,,,,permanent,0,,,,,,,,4645
sínus,0,na,kk,Eintala,"Fyrir <ref idTerm=4173>rétthyrndan þríhyrning</ref> \(ABC\) þar sem \(C\) er <ref idTerm=4167>rétt horn</ref> er <ref idTerm=2202>hornafallið</ref> \textit{sínus} af <ref idTerm=2198>horninu</ref> \(A\), táknað \(\sin(A)\), skilgreint sem <ref idTerm=2072>hlutfallið</ref> milli <ref idTerm=2860>lengd</ref> <ref idTerm=3396>mótlægrar</ref> <ref idTerm=4725>skammhliðar</ref> og lengd <ref idTerm=2789>langhliðar</ref>. Sjá eftirfarandi mynd: \n\n\begin{center}\n\includegraphics[width=150px]{myndir/hornafoll.png}\n\end{center}",Eftirfarandi mynd sýnir hluta <ref idTerm=2955>grafs</ref> sínusarfallsins: \n\n\begin{center}\n\includegraphics[width=150px]{myndir/sin.png}\n\end{center},,,,,sin,sine,0,,,,,,,,4647
sínusferill,0,na,kk,Eintala,,,,,,,,"sine curve, sinusoid",0,,,,,,,,4648
sínusregla,0,na,kvk,Eintala,"Um <ref idTerm=6438>þríhyrning</ref> \(\Delta ABC\) gildir \textit{sínusreglan} \(\) \frac{\sin(A)}{a}=\frac{\sin(B)}{b}= \frac{\sin(C)}{c}, \(\) þ.e.~<ref idTerm=2072>hlutfallið</ref> <ref idTerm=3332>milli</ref> <ref idTerm=4647>sínusar</ref> af <ref idTerm=2198>horni</ref> þríhyrnings og <ref idTerm=3396>mótlægrar hliðar</ref> hornsins það sama fyrir öll hornin.",Þetta hlutfall er einnig jafnt \(\frac{1}{2 R}\) þar sem \(R\) er <ref idTerm=2295>geisli</ref> <ref idTerm=5784>umritaðs hrings</ref> þríhyrningsins.,,,,,,"law of sines, sine law, sine rule",0,,,,,,,,4649
sínusvefja,0,na,kvk,Eintala,,,,,,,,sine spiral,0,,,,,,,,4650
síósanna,0,na,kvk,Eintala,,,,,,,,"contradiction, identically false formula",0,,,,,,,,4651
sísanna,0,na,kvk,Eintala,,,,,,,,"identically true formula, tautology, universally valid formula",0,,,,,,,,4652
sísannur,0,ls,kk,Eintala,,,,,,,,tautological,0,,,,,,,,4653
"sístætt ástand, æstætt ástand",0,na,hk,Eintala,,,,,,,,stationary state,0,,,,,,,,4654
"sístætt ferli, æstætt ferli, jafnvægisferli, ferli í jafnvægi",0,na,hk,Eintala,,,,,,,,stationary process,0,,,,,,,,4655
"sístætt Markov-ferli, æstætt Markov-ferli, Markov-ferli í jafnvægi",0,na,hk,Eintala,,,,,,,,stationary Markov process,0,,,,,,,,4656
"sístætt streymi, æstætt streymi, jafnvægisstreymi",0,na,hk,Eintala,,,,,,,,stationary flow,0,,,,,,,,4657
síugrunnur,0,na,kk,Eintala,,,,,,,,filter base,0,,,,,,,,4658
síun,0,na,kvk,Eintala,,,,,,,,"filtering, filtration",0,,,,,,,,4659
sívalningsflötur,0,na,kk,Eintala,<ref idTerm=3279>Faldmengi</ref> \(\mathcal{C} \times I\) þar sem \(\mathcal{C} \in \mathbb{R}^2\) er <ref idTerm=1131>ferill</ref> og \(I \subseteq \mathbb{R}\).,,,,,,,cylindrical surface,0,,,,,,,,4660
sívalningshnit,0,na,hk,Fleirtala,,,,,,,,cylindrical coordinates,0,,,,,,,,4661
"sívalningsstúfur, stýfður sívalningur",0,na,kk,Eintala,,,,,,,,truncated cylinder,0,,,,,,,,4662
sívalningur,0,na,kk,Eintala,,,,,,,,cylinder,0,,,,,,,,4663
sjaldgæfur atburður,0,na,kk,Eintala,,,,,,,,rare event,0,,,,,,,,4664
sjálfgefin lausn,0,na,kvk,Eintala,,,,,,,,canonical solution,0,,,,,,,,4665
"sjálfhverfa, sjálfhverf vörpun",0,na,kvk,Eintala,,,,,,,,"involution, involutory mapping",0,,,,,,,,4667
"sjálfhverfni, spegilvirkni",0,na,kvk,Eintala,,,,,,,,reflexivity,0,,,,,,,,4668
sjálfhverft Banach-rúm,0,na,hk,Eintala,,,,,,,,reflexive Banach space,0,,,,,,,,4669
sjálfhverfumiðja,0,na,kvk,Eintala,,,,,,,,centre of involution,0,,,,,,,,4670
sjálfhverfur,0,ls,kk,Eintala,,,,,,,,involutory,0,,,,,,,,4671
"sjálfhverfur, spegilvirkur",0,ls,kk,Eintala,,,,,,,,"reflexive, reflective",0,,,,,,,,4672
"sjálfhverf vensl, spegilvirk vensl",0,na,hk,Fleirtala,,,,,,,,reflexive relation,0,,,,,,,,4666
sjálfmótanagrúpa,0,na,kvk,Eintala,,,,,,,,automorphism group,0,,,,,,,,4674
sjálfmótanagrúpa,0,na,kvk,Eintala,,,,,,,,group of automorphisms,0,,,,,,,,4675
sjálfmóta fall,0,na,hk,Eintala,,,,,,,,automorphic function,0,,,,,,,,4673
sjálfmótun,0,na,kvk,Eintala,,,,,,,,automorphism,0,,,,,,,,4676
sjálfnykraður,0,ls,kk,Eintala,,,,,,,,self-dual,0,,,,,,,,4677
"sjálfoka fylki, hermískt fylki",0,na,hk,Eintala,,,,,,,,"hermitian matrix, self-adjoint matrix",0,,,,,,,,4678
sjálfoka virki,0,na,kk,Eintala,,,,,,,,self-adjoint operator,0,,,,,,,,4679
"sjálfoka, sjálftengdur",0,ls,,,,,,,,,"adjoint, hermitian",self-adjoint,0,,,,,,,,4680
sjálfskautaður þríhyrningur,0,na,kk,Eintala,,,,,,,,self-polar triangle,0,,,,,,,,4681
sjálfskerandi,0,ls,,,,,,,,,,self-intersecting,0,,,,,,,,4682
sjálfskerandi ferhliðungur,0,ls,kk,Eintala,,,,,,,,reflex quadrilateral,0,,,,,,,,4683
sjálfskerandi marghyrningur,0,na,kk,Eintala,,,,,,,,"reflex polygon, self-intersecting polygon",0,,,,,,,,4684
sjálfskurðarpunktur,0,na,kk,Eintala,,,,,,,,self-intersection point,0,,,,,,,,4685
sjálfskurður,0,na,kk,Eintala,,,,,,,,self-intersection,0,,,,,,,,4686
sjálfstýring,0,na,kvk,Eintala,,,,,,,,automatic control,0,,,,,,,,4687
sjálfsvipaður,0,ls,kk,Eintala,,,,,,,,self-similar,0,,,,,,,,4688
sjálfsvipur,0,na,kk,Eintala,,,,,,,,selfsimilarity,0,,,,,,,,4689
sjálfvalda,0,ls,,,,,,,,,,idempotent,0,,,,,,,,4690
sjálfvalda stak,0,na,hk,Eintala,,,,,,,,idempotent element,0,,,,,,,,4691
sjálfvirki,0,na,kk,Eintala,,,,,,,,automaton,0,,,,,,,,4692
sjálfvirkjafræði,0,na,kvk,Eintala,,,,,,,,automata theory,0,,,,,,,,4693
sjálfvirkur,0,ls,kk,Eintala,,,,,,,,automatic,0,,,,,,,,4694
sjálfþver,0,ls,,,,,,,,,,isotropic,0,,,,,,,,4695
sjálfþver vigur,0,na,kk,Eintala,,,,,,,,"isotropic vector, null vector",0,,,,,,,,4696
sjóndeildarjaðar,0,na,kk,Eintala,,,,,,,,ideal boundary,0,,,,,,,,4700
sjóndeildarlína,0,na,kvk,Eintala,,,,,,,,"ideal line, infinite line, line at infinity",0,,,,,,,,4701
sjóndeildarpunktur,0,na,kk,Eintala,,,,,,,,"ideal point, infinite point, point at infinity",0,,,,,,,,4702
sjóndeildarslétta,0,na,kvk,Eintala,,,,,,,,"ideal plane, infinite plane, plane at infinity",0,,,,,,,,4703
sjóndeildarstak,0,na,hk,Eintala,,,,,,,,"element at infinity, ideal element",0,,,,,,,,4704
sjóndeildar-,0,pref,,,,,,,,,,ideal,0,,,,,,,,4699
sjónhorf,0,na,hk,Eintala,,,,,,,,perspective,0,,,,,,,,4705
sjónhorfsás,0,na,kk,Eintala,,,,,,,,axis of perspectivity,0,,,,,,,,4707
sjónhorfsmiðja,0,na,kvk,Eintala,,,,,,,centre of perspectivity,"centre of perspective, centre of vision",0,,,,,,,,4708
"sjónhorfsmótun, sjónhorfsfærsla",0,na,kvk,Eintala,,,,,,,,"central collineation, homology, perspective collineation",0,,,,,,,,4709
sjónhorfsmyndun,0,na,kvk,Eintala,,,,,,,perspective collineation,perspectivity,0,,,,,,,,4710
"sjónhorfs-, í sjónhorfi",0,,,,,,,,,,,perspective,0,,,,,,,,4706
"sjöhyrningstala, sjöhyrnd tala",0,na,kvk,Eintala,,,,,,,figurate number,heptagonal number,0,,,,,,,,4697
sjöhyrningur,0,na,kk,Eintala,,,,,,,,heptagon,0,,,,,,,,4698
sjötta stigs,0,ls,,,,,,,,,,sextic,0,,,,,,,,4711
sjötta stigs ferill,0,na,kk,Eintala,,,,,,,,"sextic, sextic curve",0,,,,,,,,4712
sjötta stigs flötur,0,na,kk,Eintala,,,,,,,,"sextic, sextic surface",0,,,,,,,,4713
sjötta stigs jafna,0,na,kvk,Eintala,,,,,,,,"sextic, sextic equation",0,,,,,,,,4714
sjöttungsmark,0,na,hk,Eintala,,,,,,,"fractile, quantile",sextile,0,,,,,,,,4715
skakkt ofanvarp,0,na,hk,Eintala,,,,,,,,"oblique projection, skew projection",0,,,,,,,,4722
"skakkur samhliðungur, skásettur samhliðungur",0,na,kk,Eintala,,,,,,,,oblique parallelepipedon,0,,,,,,,,4723
skammás,0,na,kk,Eintala,,,,,,,major axis,(of an ellipse) minor axis,0,,,,,,,,4724
skammhlið,0,na,kvk,Eintala,<ref idTerm=2048>Hlið</ref> <ref idTerm=4173>rétthyrnds þríhyrnings</ref> sem er aðlæg <ref idTerm=4167>rétta horninu</ref>.,Á eftirfarandi mynd eru \(AB\) og \(BC\) skammhliðar þríhyrningsins:\n\n\begin{center}\n\includegraphics[width=150px]{myndir/retthyrndur_thrihyrningur.png}\n\end{center},,,,,,"cathetus, leg, small side",0,,,,,,,,4725
"skammleiðarverkefni, verkefni skemmstu leiðar",0,na,hk,Eintala,,,,,,,,shortest-route problem,0,,,,,,,,4726
skammsveifarferill,0,na,kk,Eintala,,,,,,,trochoid,"contracted cycloid, curtate cycloid, curtate trochoid",0,,,,,,,,4727
skammtímaferill,0,na,kk,Eintala,,,,,,,cycloid,brachistochrone,0,,,,,,,,4728
skarast,0,sag,,,,,,,,,,overlap,0,,,,,,,,4729
skaut,0,na,hk,Eintala,,,,,,,,"(of a polarity) pole, polar point",0,,,,,,,,4738
"skautframsetning, skauthnitaframsetning, framsetning í skauthnitum (pólhnitum)",0,na,kvk,Eintala,,,,,,,,(of a complex number) polar form,0,,,,,,,,4741
skauthluti,0,na,kk,Eintala,,,,,,,,polar part,0,,,,,,,,4742
"skauthnitaferill, pólhnitaferill, ferill í skauthnitum (pólhnitum)",0,na,kk,Eintala,,,,,,,,polar curve,0,,,,,,,,4744
"skauthnitajafna, pólhnitajafna",0,na,kvk,Eintala,,,,,,,,polar equation,0,,,,,,,,4745
"skauthnitakerfi, pólhnitakerfi",0,na,hk,Eintala,<ref idTerm=2145>Hnitakerfi</ref> á <ref idTerm=1031>evklíðska sléttu</ref> þar sem <ref idTerm=4001>punktar</ref> eru staðsettir með því að tilgreina <ref idTerm=1204>fjarlægð</ref> þeirra og <ref idTerm=5135>stefnu</ref> séð frá gefnum punkti \(O\) sem er kallaður \textit{skaut} eða \textit{póll},"Eftirfarandi mynd sýnir hvernig hægt er að tilgreina staðsetningu punkts í <ref idTerm=2554>karteskum hnitum</ref> annars vegar og pólhnitum annars vegar:\n\n\begin{center}\n\includegraphics[width=150px]{myndir/polhnit.png}\n\end{center}\n\nLátum \(O=(0,0)\) vera <ref idTerm=5839>upphafspunkt</ref> karteska hnitakerfisins og \(E=(1,0)\) vera einingarpunktinn á \(x\)-ásnum. Ef \(P=(x,y)\) er punktur í sléttunni, þá mælir \(r=|OP|=\sqrt{x^2+y^2}\) fjarlægð \(P\) frá \(O\). Stefnu \(P\) séð frá \(O\) má tilgreina með <ref idTerm=483>bogamáli</ref> hornsins \(\angle EOP\), sem við köllum \textit{stefnuhorn} punktsins \(P\). Ef \(P\) liggur ekki á neikvæða \(x\)-ásnum, þá liggur stefnuhornið á <ref idTerm=457>bilinu</ref> \(\left]-\pi,\pi\right[\) og það er gefið með \(\arccos\left(x/\sqrt{x^2+y^2}\right)\) ef \(y \geq 0\) en annars með \(\arccos\left(x/\sqrt{x^2+y^2}\right)\).\n\nSkauthnit punktsins \(P=(x,y)\) eru því gefin með <ref idTerm=5627>tvenndinni</ref> \((r,\theta)\).\n\nEkki er hægt að útvíkka skilgreininguna á stefnuhorni með skynsamlegum hætti fyrir punkta á neikvæða \(x\)-ásnum eða skautpunktinn \(O\). Hinsvegar má snúa hnitakerfinu, og undanskilja í staðinn einhvera aðra hálflínu út frá \(O\). Þannig mætti til dæmis láta stefnuhornið vera á bilinu \(\left]-\pi/2,3\pi/2\right[\) og undanskilja í staðinn neikvæða hluta \(y\)-ássins.\n\nEf punktur hefur skauthnit \((r,\theta)\), þá eru kartesk hnit hans gefin með \[ x=r\,\cos\,\theta\qquad\text{og}\qquad y=r\,\sin\,\theta .\]",,,,,,polar coordinate system,0,,,,,,,,4746
"skauthnitás, skauthnitaás, pólhnitás, pólhnitaás",0,na,kk,Eintala,,,,,,,,polar axis,0,,,,,,,,4747
"skauthnit, pólhnit",0,na,hk,Fleirtala,<ref idTerm=2143>Hnit</ref> í <ref idTerm=4746>pólhnitakerfi</ref>.,,,,,,,polar coordinates,0,,,,,,,,4743
skauthringur,0,na,kk,Eintala,,,,,,,,polar circle,0,,,,,,,,4748
skautlína,0,na,kvk,Eintala,,,,,,,,"polar line, polar",0,,,,,,,,4749
skautun,0,na,kvk,Eintala,,,,,,,,polarity,0,,,,,,,,4750
skautunarjafna,0,na,kvk,Eintala,,,,,,,,polarization identity,0,,,,,,,,4751
skautunarmiðja,0,na,kvk,Eintala,,,,,,,,centre of polarity,0,,,,,,,,4752
"skautþáttun, pólþáttun",0,na,kvk,Eintala,,,,,,,,polar decomposition,0,,,,,,,,4753
skautþríhyrningur,0,na,kk,Eintala,,,,,,,,polar triangle,0,,,,,,,,4754
"skaut, póll",0,na,,Eintala,,,,,,,,(of a meromorphic function) pole,0,,,,,,,,4739
"skaut, póll, skauthnitamiðja, pólhnitamiðja",0,na,,Eintala,,,,,,,,(of a polar coordinate system) pole,0,,,,,,,,4740
skáhorn,0,na,hk,Eintala,,,,,,,,oblique angle,0,,,,,,,,4720
skáhyrndur þríhyrningur,0,na,kk,Eintala,,,,,,,,oblique triangle,0,,,,,,,,4721
skáhæð,0,na,kvk,Eintala,,,,,,,,"(of a cone) apothem, slant height",0,,,,,,,,4719
"skásettur hringsívalningur, skakkur hringsívalningur",0,na,kk,Eintala,,,,,,,,oblique circular cylinder,0,,,,,,,,4733
"skásettur, skakkur",0,ls,kk,Eintala,,,,,,,,oblique,0,,,,,,,,4734
"skásett hnitakerfi, skakkt hnitakerfi",0,na,hk,Eintala,,,,,,,,oblique coordinate system,0,,,,,,,,4731
"skásett hnit, skökk hnit",0,na,hk,Fleirtala,,,,,,,"affine coordinates, cartesian coordinates, parallel coordinates, orthogonal coordinates, rectangular coordinates",oblique coordinates,0,,,,,,,,4730
"skásett hringkeila, skökk hringkeila",0,na,kvk,Eintala,,,,,,,,oblique circular cone,0,,,,,,,,4732
"skástrendingur, skakkur strendingur",0,na,kk,Eintala,,,,,,,,oblique prism,0,,,,,,,,4735
skástýfður sívalningur,0,na,kk,Eintala,,,,,,,,obliquely truncated cylinder,0,,,,,,,,4737
skástýfð keila,0,na,kvk,Eintala,,,,,,,,obliquely truncated cone,0,,,,,,,,4736
skeifni,0,na,kvk,Eintala,,,,,,,,(in statistics) skewness,0,,,,,,,,4756
skeif dreifing,0,na,kvk,Eintala,,,,,,,,skew distribution,0,,,,,,,,4755
skekking,0,na,kvk,Eintala,,,,,,,,"shear, transvection",0,,,,,,,,4757
skekkja,0,na,kvk,Eintala,,,,,,,,error,0,,,,,,,,4758
skekkjubil,0,na,hk,Eintala,,,,,,,,error band,0,,,,,,,,4759
"skekkjufall, Gauss-skekkjufall",0,na,hk,Eintala,,,,,,,,error function,0,,,,,,,,4760
skekkjugreining,0,na,kvk,Eintala,,,,,,,,error analysis,0,,,,,,,,4761
skekkjuliður,0,na,kk,Eintala,,,,,,,,component of error,0,,,,,,,,4762
skekkjuliður,0,na,kk,Eintala,,,,,,,,error term,0,,,,,,,,4763
skekkjulíkindi,0,na,hk,Fleirtala,,,,,,,,error probability,0,,,,,,,,4764
"skekkjumark, skekkjuskorða",0,na,,Eintala,,,,,,,,error bound,0,,,,,,,,4765
skekkjumat,0,na,hk,Eintala,,,,,,,,error estimation,0,,,,,,,,4766
skekkjuútbreiðsla,0,na,kvk,Eintala,,,,,,,,"error propagation, propagation of errors",0,,,,,,,,4767
skelferill,0,na,kk,Eintala,,,,,,,,conchoid,0,,,,,,,,4768
skema,0,na,hk,Eintala,,,,,,,,scheme,0,,,,,,,,4769
"skerast, sníðast, skarast",0,sag,,,Ef <ref idTerm=4928>sniðmengi</ref> tveggja <ref idTerm=4001>punkta</ref><ref idTerm=3270>mengja</ref> er ekki <ref idTerm=5564>tómt</ref> er sagt að mengin \textit{skerist},,,,,,,intersect,0,,,,,,,,4771
"skera, sníða",0,sag,,,,,,,,,,intersect,0,,,,,,,,4770
skerðing,0,na,kvk,Eintala,,,,,,,,censoring,0,,,,,,,,4772
skert dreifing,0,na,kvk,Eintala,,,,,,,,censored distribution,0,,,,,,,,4773
skeyta saman,0,sag,,,,,,,,,,compose,0,,,,,,,,4774
skila,0,sag,,,,,,,,,,replace,0,,,,,,,,4776
skilapunktur,0,na,kk,Eintala,,,,,,,,dividing point,0,,,,,,,,4777
skilgreinandi,0,ls,,,,,,,,,,definitional,0,,,,,,,,4780
skilgreinandi jafna,0,na,kvk,Eintala,,,,,,,,definitional identity,0,,,,,,,,4781
"skilgreinandi, skilgreiningarorð",0,na,,Eintala,,,,,,,,definiens,0,,,,,,,,4782
